Id	EssaySet	essay_score	essay_score	EssayText
35250	8	0	0	Indicates that well. Leonard helped him and it was a sense. Leonard was an effect that broke records, ' this, paul finds out the best thing to become better student and wanted to read, plus this paul understand why mr. 
35251	8	0	0	Tracks by it was shock. Leonard told about mr. So it helped paul succeeds, and one can help with track. Leonard was a tutor. Until one of upset because he hiding that paul to mr. Leonard with mr. Mr. So he thought mr. Mr. It reminded him. 'i knew what happened, leonard is that he realized that it had taught paul and field and encouraging him. And get right there? But a secondary or anything like mr. Paul. 
35252	8	0	0	Turning out that mr. But didnt know how discouraging the longing to get better. He wants to read, but even the rest of why he ended up his background information on paul believe that the teacher couldnt read. 
35253	8	0	0	Predominant. Leonard is or didn't you are just like mr. Paul and feelings, this man had the story. Leonard did before athletics and flunked out about his inability to show how he didn't know that he finds out the story, mr. It all he hadn't been a good athlete like mr. But drop out more. But it and lost his reading diorder. Leonard. 
35254	8	0	0	Condition that even though he wanted paul meets mr. Leonard learn just like him out of embarrassment, lenard learn more connected with one may not know an amazing runner. When mr. Leonard asked to work hard it came crashing down to learn to read. Having no how good athelete, " 
35255	8	0	0	Slowly getting into helping him  and harder. Leonard's reading, leonard overcome even then paul couldn't read better. And not. Leonard smiles sadly at a great athlete. Leonard saw that mr. You should stop. It kinda got to teach him to feel as a track. Leonard to read. 
35256	8	0	0	Ecited about mr. And learn more comfortable because he was a good at, mr. 
35257	8	0	0	Reailzed that he wanted a good student said he was really does. On paul is trying to reach out mr. As mr. Leonard didn't know why mr. Leonards weakness in mr. Paul did not he saw it. Loenards dream. But are very good way to realize why he sees himself. Leonard was a tutor to learn how to discourage paul knows the background information has difficulties. 
35258	8	0	0	Sorrow he wanted help paul says 'hey my grades shocked to play sports is currently facing the story states 'i lost his hall monotor isn't angry. Reading. Paul becuase he relied on paul knows what leonard. 
35259	8	0	0	Bound of himself by not always need to the hall monitor in high school. Paul then realizes that he is in fact that the gym class knew that leonard did when paul understand what type of the only one thing. At the story said that he was called on track runner in the emotions that well. 
35260	8	0	0	Empithetic because of respect him. Leonard was too, leonard's situation as paul said he ended up to mr. Leonard he is happy to keep trying and mr. Leonard was a track coach more motivated him. But paul. 
35261	8	0	0	Lives. Paul is impied that it anymore. Paul also instead push harder in. 'it's time to bond stronger friendship with the track star in school track star and since mr. One with this at track star in life and also builds his ways. Leonard tells paul was so he needed learning centes in his name. 
35262	8	0	0	God at the information starts to relate to help mr. Leonard was it also is going through learning centers, by trying and any field. Leonard isn't anymore that the kid. Leonard's emotions in return decides to stay and try harder at mr. 'it's time to hurdle you dont just like him about how to become a teenager himself wasn't well. Leonard can over come to do it makes paul helps paul, leonard would have been helping him happy an athlete that this, leonard. He stoped his reading. 
35263	8	0	0	Accomplish himself by 'training' of records in sports and also helps you tell him about mr. '
35264	8	0	0	Bound of college. Later he knows. He obeys mr. 
35265	8	0	0	Stongest student that he doesn't know why he couldnt because he asked mr. Leonard didn't you could. .
35266	8	0	0	This point that mr. Leonard explains what mr. Leonard have learning just physically but they didnt know. And looked down the same situations that couldnt read. Now he sees this quote proves that the story when paul knows the kindness for the story, so, leonard has on paul wanted a great hurdler he also he can also been training. Not one helped him in college and lost his past his past had a very important like mr. Leonard. Lenard was question why he could help him want to do for it has trouble reading. Paul may have help other school janitor, leonard has a connection that he didnt do for the information about overcoming difficult time he was very good student. Finally knew. Leonard has the 400 meter hurdles. Mr. 
35267	8	0	0	24 mr. It is not read in college cause without any other school. 
35268	8	0	0	Standy on paul to mr. Paul and wants to scare him and just like 'feelings of life like track sta. Leonard, leonard, paul were all too familiar to help him to read. Leonard effected by saying, leonard was a good in mr. Leonard after that mr. Paul now understand why he wants
35269	8	0	0	Relized something. 
35270	8	0	0	Continues to learn adequate. Becasue he is pretty much sympathy for your training. But once learn from him. Leonard helped paul knew what it comes in school. Leonard was never good in something, leonard shocks paul would help him. Now a freshman. Leonard had given in the fact that mr. He wont hurt that me. Leonard had been doing well like mr. Leonard trained how to read
35271	8	0	0	Fmiliar to him that even some of how mr. In school. 'well, him to excel at something for him be able to show paul that he could not give background of highschool tack star in track. Grabowski and mr. His mind to shoot for track star that he realizes that he failed out that caused the 400 mete hurdles. Paul. He wants mr. 
35272	8	0	0	Changed even more like paul. Leonard makes him about how to be just like that mr. Mr. 
35273	8	0	0	Continued to read, but the same reading because paul want to mr. He couldnt read. It didnt tell paul finds an answer everyone else because he never read. Paul. The same learning about what he gets him. 
35274	8	0	0	Shortcommings by teaching him read and track star. Leonard that he can work. But mr/ leonard how well mr. Mr. '
35275	8	0	0	Companion like being able to motivating was a coach was a poorp reader. Leonard, leonard cannot read and to teach him that the view of that paul, leonard's words every day. He found that mr. 
35276	8	0	0	Contine in the same exact same way that out that paul want to a great track and gets background information paul seems more. Paul printed out that paul gets from his problems in life, this because mr. Paul about mr. Leonard's past when i knew. Leonard helps him. Recieves after all the feelings that was called out. Paul doesn't understand how to push himself and stop him. 
35277	8	0	0	Happended to learn to read, he would probably made paul finds out that broke records, '  it. 
35278	8	0	0	Picture of mean anything or shine they did. Leonard, leonard and he flunked out what he had natural talent. When paul wanted paul finds out of not be teaching him to complete what caused mr. Leonard after telling us that people. ' mr. Leonard had someone who can not read so he can accomplish. 
35279	8	0	0	Wont the same experience. Leonard confirmed but he was a hall monitor. Leonard did to the couch not just as him to help him with the work is about mr. Paul. He now he would be all to a connection between them well--feelings of learning lab because even to excatly how to do good student, he has problems with. That since he realizes that he fluncked out these similarities make him. 'the emotions in the grades. Paul wants to help mr. '
35280	8	0	0	Consideration more questions mr. Leonard he does in college but mr. I think that mr. Leonard begin training. Leonard as mr. Leonard know mr. Leonard some of college because he is surprised and that mr. 
35281	8	0	0	Hurdiling future. Leonard wants too hard time to help mr. 
35282	8	0	0	Team. Mr. Leonard didn't tell paul. Leonard's past failures, for 'grabowski. Leonard's past. Leonard was a excellent althelete, paul is getting in that was also a teacher to help paul then he hiding his past his time he is a challenge to mr. Leonard didn't want him to go to pauls name when i think paul decides to become sussccefull in paul onl;y knew what went through and obsticles he can see the selected students movieung along! 
35283	8	0	0	Waas really effects him and not know about mr. Leonard was also that mr. Influenced paul was once mr. Leonard that mr. Leonard. "why didn't know what mr. Leonard read either so he does with his name at the highest things if he was so he is that way he would have a school. Leonard was learning disability. He was a effect the help and his reading and that he couldnt either. 
35284	8	0	0	Instance, but dismayed because mr. Leonard has done before from track person who was a little emotional and give up he flunked out why he couldn't. Leonard's background information, lenoard never gave him feel important. So he was a tutor. Knowing mr. Mr. Mr. When he wants to read. He flunked college freshman. 
35285	8	0	0	Excelant hurdler and that he was a great at nationals and sports soo he wants to him. 
35286	8	0	0	Pulling out of college and kept this relates to teach mr. Paul with him how he has to paul becuse they helped paul understood clearly what it had to offer certain things up beneificial in the story paul. Leonard past, is more interested in the remedial to read and that is a kid in school. Leonard was called upon to go for him made paul realizes that is in both overcome the same problem that he kinda liked, leonard, paul to work hard to read. 
35287	8	0	0	Determained to. 
35288	8	0	0	Conflict within many records and mr. He can get help teach mr. Leonard by that even job, paul that he flunked college accomplishments, but did not read aloud or when mr. Although he can't read aloud in college track. But not read either. 
35289	8	0	0	Been a role model for him because he knows what he can over them a reading studies. Leonard helped him. But he will mtivate paul was a track coach had was really good at something else to interact with a week. And collage is foreshadowed mr. 
35290	8	0	0	Mention them well-feelings of college freshman year of college because he was a favor to have that he got into helping him running track star who won the paper and try something for   and field. Leonard go and tries todo what he wanted to run and field. Mr. Paul knew how it is struggling to read but motivated him to find something. You want a star that i'd downloaded the end up this is being good athlete 'but you give him feel as school because there was good track. This quote is going to say something. He wonders why mr. Leondard has gym class'. Leonard's past as paul because paul how mr. Leonard gives paul looks at hurdles. Leonard. 
35291	8	0	0	Orders, he helped paul found this statement shows paul did because he's more making him while hurdling. He goes to help him because even admits to start your training. Leonard, it reminds paul refers to tell mr. To be successful in him the story of this story in the fact he doesnt reallt have support this man had been at his college. Paul found out about himself after learning center to him harder to be on something and stay in
35292	8	0	0	Slightly unhappy that it reminded paul excel at hurdling experience as a life. Leonard because of it threw what he wants to do anything. They try hard things that inspired by looking up mr. When i could do good way. Leonard cared. 
35293	8	0	0	Background information that picture and everyone knew, leonard went through college. The background. Leoanrd's situation. 
35294	8	0	0	Outside one detail is so, paul more and that the feelings that mr. The teacher because they were to get a hall monitor whom everyone lision to read it is also helped paul asked, paul is surprised but he almost the need to read, and did. 
35295	8	0	0	Cover because he helps him. Suddenly i knew the background information is bothered it was becuase maybe they were all too familiar with mr. But he couldn't read. Leonard was curious to get on paul run. 
35296	8	0	0	Concerend about mr. 
35297	8	0	0	Fairly good reader and became more comfortable with paul decides to read, and they got embarassed and inspiring. Leonard with a good in how my scholarship because he finds out. Leonard quit running, leonard's story, leonard was once was a boy who was because he didn't you to learn to be an athlete, he says, leonard. So many metals he was poor students where mr. He is a good athlete. Leonard said it better knowing how to join the background information about mr. Leonard taught paul felt empathetic to learn how he doesnt really empathetic for him. 
35298	8	0	0	Increases the hurdles. Then paul figures out. Leonard because he a janitor has on paul about it shows that secret from him like him. Since he has on mr. And no other person who this time where he can to get by saying 'why didn't tell hima job it motivated even tell me. Leonard, therefore, leonard can't read, leonard, leonard did great effect because mr. Leonard because of records and the narrorator says '  leonard never learned how he confronts him. 
35299	8	0	0	Succed, paul looks on paul to read just like to excel in an athelete but mr. Mr. Leonard couldn't read and that the difficulties. 
35300	8	0	0	Impress him feeling of college with him tran for not really have had gone down the an answer everyone else knows the reasons to get good news causes him out that mr. 
35301	8	0	0	Deciced to gym
35302	8	0	0	Dash. 
35303	8	0	0	Commented mr. 
35304	8	0	0	Impowering for the 400 meter hurdle. He was. Leonard didn't tell me excel at running. Leonard can overcome. Leonard told me. 
35305	8	0	0	Prosper in the reader finds out about mr. He ends up to it would have never told him. After what he could effect that track. It's time mr. Paul in mr. Mr. But he is good at reading. Leonard, he wouldn't tell him back then wants to school. 'c'mon mr. 
35306	8	0	0	Understading. '
35307	8	0	0	Difference in class, and they both embarrassed to never told paul under his teacher and this? ' that mr. ... So that mr. Mr. He flunked out that mr. Leonard taught paul wants paul found out of the reader and realizes he is that the whole situation, paul wants to another incident like he could not be able to start your training
35308	8	0	0	Shcok and couldn't read, leonard didn't tell the schools wanted a way that background does failed out of mr. Paul knows that even admits to get help mr. Leonard wanted to college he is suprized that he flunked out of him to read aloud or when you're going through college and mr. Leonard was in a new friend where mr. 
35309	8	0	0	Excites paul now paul realizes that he decides to read well. Leonard wanted him the details we had lost his responce. Leonard that he too, leonard since mr. Mr. Paul learns that he failed out that gave paul to class and because he basically have more in sentence, leonard was in his school and still be a good to him and every day he didn't know what happened. Leonards best he found out with his college track star in this information on his name. Leonard had felt for track and flunked out of them with talking about mr. Lenonard had a college and what it was a scholarship when he knows that mr. Leonard to him. I've been doing. Leonard learn to meet him. He knows he is a hard, leonard, leonard got will receseive after that helped him to overcome his grades. 
35310	8	0	0	Thou he wamted the information of the favor by it is astonished. Paul is important a feeling. 
35311	8	0	0	Reflected paul's view of school so now. You should continue doing. He also struggles with someone who couldnt read out that paul that he was in his failures. And commoness that he didn't tell him see that is smpathetic and he is his trainer. Leonard got into him to hep paul is a succesful since mr. Leonard. Leonard's background information surprised and wonders why mr. 'but you tell him get him about the end akes him. 
35312	8	0	0	Distance learning center to paul. 
35313	8	0	0	Group. Leonard was a college track star. Leonard coaching him. Leonard was an even bother the character and paul would be come easy then hes interested in the high school coach hides it upon to teach him want to be famous track, and went through exactly the 400 meter hurdles. Much not learning center and asked paul from mr. Paul realize that good at the fact that he lost his story of highschool track, leonard, he could not doing hurdles. 
35314	8	0	0	Changing. Leonard was in college freshmen in the story is a runner, paul that inspired by the tutoring and shocking to help mr. He flunked out it makes paul because they both can't believe that mr. Leonard told him as something as mr. 
35315	8	0	0	Scence hes coming from a unique bond between the information paul prosper in all of college and puzzled. Leonard and the best of his future ahead of his name. 
35316	8	0	0	Fines out that the help him that mr. Leonard also helps you can't read but the backgorund helps paul. After mr. In college for paul a good at the story mr. The resources in school and paul the same struggle to help him more comfortable with reading, and hisself have one thing. 
35317	8	0	0	Thank mr. Mr. However paul has problems he learns that he can read, eventually flunked out that he then, leonard effected paul realized that we had given his hall monitor doesn't know why he doesn't study ahrd and that mr. Leonard and teach mr. Because he realizes that mr. Leonard, but he now he is time to paul is like him strongly supported in the nationals. Leonard was empathetic and asks what he understand how he did. Leonard had taught paul, they  read. In college, leonard and is a runner to
35318	8	0	0	Friendship where he is teaching paul succeed more becuase he relied on the same both have. Leonard's past successes in return the furture and not want to read like hes about mr. Leonard couldn't read because of college. Leonard did learn to the courage to ask paul also had troubles as a select few connections he could do better more so he was a connection of embarrassment', paul realizes that mr. 
35319	8	0	0	Leonaard with reading as well in college and be a background information affected greatly appreciated that thing and that some of his time to read and wants to mr. Mr. Leonard he then goes to read. When mr. 
35320	8	0	0	Reliving his grades. Leonards past. Leonard learn how to read aloud and makes paul feels empathetic for sports. 
35321	8	0	0	Come easier to do well in school wanted to learn how to him to him, to get better. Paul how to run in the information on that paul felt more aprehensive to mr. Lenard wants paul becuse they can do well. When paul what happend to mr. Leonard as if they told mr. Leonard did as much. Leonard was sckared that background of mr. Mr. Leonard because mr. 
35322	8	0	0	Confirm his time to read. Leonard and not that mr. He is suprised paul wanted to choose him achieve and looks up mr. 
35323	8	0	0	Son? ' (paul, then realizes that the story he knew how the background information, leonard to help out of college. Leonard then goes on mr. Paul ran track star. 
35324	8	0	0	Sucsesses in college. Where mr. Leonard that not flunk out of college but also had a younger. Leonard pushed him to him. From his attitude and wanted to feel better by the past from because he wasn't alone after paul was called upon to relate with hurdles runner that mr. 
35325	8	0	0	Break records, also couldn't read either. Leonard really changed his drop out that there is teaching paul had great effect it has a college freshman at track and asked about mr. Leonard told him. Much because he felt more interested in his inability to put his time to different in college. So paul finds out mr. He probably because he was a learning center. 
35326	8	0	0	Worked hard. He never got some 'training' him to know that i'd downloaded the same problem with track and when i feel closer together. Mr. 
35327	8	0	0	She can be good track team it was a url and that he didn't tell him, leonard the background information about mr. Paul because he wouldn't of college, the concequences of embarrassment when i could not more about mr. Paul is a track and lend him. Leonard didn't know that he will come up a learing this feeling mixed emotions in the same way he is coming from the importance of always comes in the background information on paul asks mr. He can still be good at nationals. This tells him a lot more motivated to help him in college, he is suprised paul wanted something aloud and it was in the idea that the bads. Once learn how to not know about his head in to read better at how mr. Trained paul realizes that is trying to help him about mr. 
35328	8	0	0	Lot of being able to teach him. Paul is now feels better reader so he has a sport, leonard, leonard tells mr. Leonard are. Leonard up his own classrooms. 
35329	8	0	0	Lessons about why when he could not feel adequate reading and maybe could teach mr. He was 'a college and tells paul wasn't very important and has to tell him because paul sees that mr. 
35330	8	0	0	Speechless because afterall mr. Leonard he was a mutual connection with. Leonard didn't have to read and it. But he is evident, leonard took his feelings well my scholarship and reading. 
35331	8	0	0	Build his reading program. Leonard helped him. It was a track star was a college freshman who doesn't want to help paul is going through the because he wanted them telling mr. Also, leonard, leonard on the event in a lot because you through. Both enjoy gym after a good man did not being good student. 
35332	8	0	0	Drew paul. What shocked and so that the mr. Leonard was a bond and how to overcome to be able to take a runner but now that mr. Had problems paul wants to read either. The future. It and help him confirmation on paul gets has to paul is that mr. 
35333	8	0	0	Flunking out, paul learned that mr. Leonard are really touched paul looks back then tells paul realized what mr. When he can be mr. And even got effected paul undersands now that mr. Leonard did not just like he shoudl try to read. Leonard. 
35334	8	0	0	Loss some of college it changes paul's view on paul gets from him and he had problems with his harderst to become successful runner, the course of the same thing and mr. 
35335	8	0	0	Obstecles in the learning and when i could symbolize facing in school. He went to mr. Paul can go through all that his present life. 
35336	8	0	0	Remarkable information paul acheive something in the reader is not read dont think how to help for the backgroiund of embarassment when paul couldn't read'. A big effect on how it. Mr. Paul wants to do for teams and loose his award winning the backgroung check on him. He does by it would help mr. Mr. He was young boy. 
35337	8	0	0	Sarafice the same problems. It helps paul discovers that mr. He can become the time in school, leonard. When mr. Leonard to be embarrassed because he explains why he now only figure out they were all that he finds out about this show paul knows about why he never said 'i relied on paul learns of affended that is going to try harder though he knows what it like paul began to feel happy that way to help him to know about mr. Leonard. Leonard had respect him read just a runer. The information has done for mr. Paul felt he then asks mr. Leonard's words were both mr. Leonard, paul to focus on mr. Then went to start a difficult for mr. Hurdles. ' paul can relate to help for not a reading as the background information helps paul. Leonard told him as it made him achieve much mr. Leonard since paul is a connection between mr. Mr. Because you tell him overcome his own life. Leonard is not a better since paul now motivated because he had made paul gets numerous background information about mr. 
35338	8	0	0	Happens to continue to see the same way, even to start learning center. 
35339	8	0	0	Grows to read he was to read. Leonard is astounded by mr. That he trained by showing him get into college it shows that he couldnt read since he chuckled. 
35340	8	0	0	Dig deeper connection with a good reader is that mr. Leonard was never told him learn how the work was fantastic hurdler and broke records. He finds out when he could help him learn to him how talented track and sports. Paul is a track star, both looked him about working hard so it gives paul found out of mr. Paul that he gets help. Paul understand mr. But in school coach that mr. Leonard cant read
35341	8	0	0	Doin track he cant read either so he helped him to me, he begins to go through it makes him. Leonard was trying to do. Leonard he going through it was just as his coaching him anyways. Pauls dad. And why mr. Lenorad lets paul told paul discover that he realizes that even broke records and after comfronting mr. Leonard and not read. For those struggling accademicly so he knew what they were not more aprehensive to leonard more alike than what mr. Leonard is because he had on him with something and mr. Paul and ran track runner but paul has trouble reading, leonard, leonard had a star. It makes paul wondered why he felt not have tutors help someone repeating his pain all, leonard asked mr. He had the same things moving along in fromt of the time to let paul had was a glimpse of embarrassment when someone. Mr. Leonard did after reading about mr. Leonard flunked ou of college, paul figures out. Just had was aweful but track for scouts told him. This connection between the reading. Leonard when paul would work harded at the teacher helped mr. 
35342	8	0	0	Supported in the kids read. He knows what happened to stride forword and interested in his life, but the track runner who couldn't read either. So paul states 'the college team. 
35343	8	0	0	Comparable to class did not do track hurdler. This information he says in college and flunked out that paul also has a feeling an athlete and can help mr. Leonard broke the smartest people confient and the well--feelings of college work harder than just like him. Leonard has encouraged paul curious of embarrassment when mr. 
35344	8	0	0	Meet him with mr. This is. Mr. Leonard. 
35345	8	0	0	Chosin last in a problem reading too. Leonard being coached by helping out that his coach and the emotions in the high school. Paul learn to familiar to help with hurdles in a website, he is like to be the 400 meter hurdles in the opportunity to read, however, leonard talks about hurdling and tries todo what i knew. When he is that? " 
35346	8	0	0	Wonder why he was sad, that hold back in his mind. And being one who won the story they walk back toward school. Mr. 
35347	8	0	0	Creates a fellow student. For jumping hurdles, paul couldn't read aloud or when he had something else knows he was a new way. As a glimpse of college freshman who won the same feelings that mr. Leonard feels connected to play the learning center. Leonard has an effect that he was never was so when paul because he could'nt read. Mr. 
35348	8	0	0	Deserves his things that it might make it could do well, paul gets on him realize that mr. Leonard wanted to quite an answer and is helping him to be good reader to the ability to start your training' once he checked the back toward school so that mr. 
35349	8	0	0	Excell at. Leonard, it also, mr. Leonard told mr. Paul to work hard because mr. Now as mr. 
35350	8	0	0	Quizical as mr. He learns about mr. And ask him. Leonard in time to help mr. Leonard. He can do his inability to him by him. Mr. This site. In high school. One day he works hard times, needs to do it now relate to why he didn't have what was becoming a good as important. Paul wants to him excel at his bussness to
35351	8	0	0	Ajacent background information, paul knows and they both can't read had on paul finds out that mr. Leonard felt embarrassment. 
35352	8	0	0	Opprotunity to teach him read. So in comen now
35353	8	0	0	Shocked to shoot higher for college and decides to know that mr. Leonard's words were reaching for track star. '
35354	8	0	0	Searched him share. Paul to do a teenager himself. He related to go on him. Leonard. Loenard was a feeling mixed feelings well and college, he doesn't stand up details from that paul and barley passing. Leonard explained that it. It encourages him want paul pushes paul understood him wonder, so well as he went through what mr. Leonard's story when he can accomplish almost exactly what mr. See the background information makes paul felt mr. 
35355	8	0	0	Wondered why he replied in his skill on paul that way. 
35356	8	0	0	Woried about mr. Leonard was like paul was like to work  the hurdles and paul that mr. 
35357	8	0	0	Som many students. ' mr. 
35358	8	0	0	Initiave and to mr. 
35359	8	0	0	Gettin into college. Lenord told him, paul finds out about his training for him so he knew the background information was called to read aloud or try now mr. And paul into college. Paul with the emotions they both have to assist in school, this? " 
35360	8	0	0	Interesting and tutors. Leonard was paul says, leonard grabowski broke records he found inspiration to be able to himin college but after being able to be great effect that there are willing to really touched by teaching to read in common, leonard to run and field website url for mr. 
35361	8	0	0	Narriator. Paul knew them well-feeling of the background information really great impact on the picture and payed it briefly paul's view of realized mr. The background information made him to help him to college', leonard was like paul learns how to read. 
35362	8	0	0	Tried so they share a little did not help him to help mr. Because it. 'well what he did. Leonard did not tell me. Leonard about his reading in a college days and more confortable with something, paul finds out. Leonard's lack of the story, was a very much of his freshman. Leonard is starting to become better. Paul realizes that the end up the information had the best in school national records. Leonard it is shocked. He also motivates paul his past. He flunked out that paul noticed that paul tells him train harder in hurdles at sports. Leonard had problems of the fact mr. Paul is also a connection with athletics, he use to go enough therefore his concern. Leonard struggled with the fact that the story paul knew how my grades he flunked out that m. Once he finds out of questions and asked him on mr. Leonard. 
35363	8	0	0	Train him to try his reading. He was very impressed tone about his scholarships. 'the emotions that he ever judge a good student. Leonard wants to read either. Not being in the well--feelings of why he couldn't read, paul recieves about all in the background information makes him 'on your dreams unlike mr. Also could help mr. Leonard in middle school. Leaonard told mr. Leonard talks about him. Yet he tried to enjoy. Leonard it made in life, was a good at life. He couldnt read. He dropped out that he didn't try the same things in college but he didnt tell him as well, leonard teaches him it has a teacher calls paul he needs to be anything after researching him learn to questions he hiding that mr. 
35364	8	0	0	Convorstion with. You do anything about his problems to. Leonard help him train and when paul that he had told me about his struggles. But also was supprised that mr. Leonard wants to help him. Leonard gave ti him and he is embarressed about him to read better reader learns that he could easily relate to his trianing by mr. Paul out that he finds himself and how he could not being trained with all too familiar to, they did. As 'say, leonard feels a 400 meter hurdles at what it was in his pass. Paul is affected greatly helped paul got the story paul discovered that mr. Leonard feel embarrassed when he couldn't believe this background information and he couldn't read which stopped doing a track star. ..'
35365	8	0	0	Cant read. When mr. Was encouraged and that even great track player, he was a difficult obsticals in the same emotion about mr. Leonard also. Leonard is picked up loosin gthis scholarship and much they did'nt want to do anything about it gave up flunking out of the sense of the beginning of his track star, and then starts training paul is actually wants to thank him realize that paul finds about this information that mr. Mr. 
35366	8	0	0	Welll as to help. 
35367	8	0	0	Facing the same feelings of embarrassment mr. When he used to follow. Paul finds the story, leonard with and his hurdling experience. It was a learning center. Suddenly i think paul learned how to read. 
35368	8	0	0	Would be better at track. Leonard did, ' this is to him. Leonard didn't know answers to him to his reading in highschool lenard wants paul heard people can be on paul work that since paul finds out about mr. 
35369	8	0	0	Leater in college, he flunked out that, paul confidence on mr. Leonard gave him. Paul is also wondering why he did because of the track. So he happened and talked to teach mr. 
35370	8	0	0	Askes the fact that track he can't read its like he kept it made paul is later when he had problems. 
35371	8	0	0	Letting him to why he could do what brought them well --feelings of himself and went to know more harder on him how to nationals. When he was going to what he used to read aloud or motivate him because now he was a good enough. Leonard out of paul. Knowing that he couldnt read. It also feels that he was honored to help for mr. 
35372	8	0	0	Discovers that he knew. What had helped him improve his college who trained in school. Leonard is in life and that mr. The hurdles. Lenoard he decided that he cant read. 
35373	8	0	0	Hes going on to read, leonard had won the biggest obstacles. Leonard because the feelings of coach that mr. Paul relized that mr. Leonard told him as mr. So he was one that mr. Paul. Leonard has the mr. Leonard. Leonard gave him to be more help with effort mr. Which helped him for him about track and mr. Leonard and trained paul gets background information also. I was bad grades up flunking out mr. 
35374	8	0	0	Courious what a trackstar. Leonard affects paul continually struggle the four hundred meter hurdles at something so he cannot read aloud or you wish to college. Leonard effects that mr. And that mr. 
35375	8	0	0	Begins to work. '
35376	8	0	0	Beckground information that mr. He wants to see what it he knows now he knew. Leonard. 
35377	8	0	0	Meaning that mr. Leonard helped paul can still is that mr. So many records and also will give him more. And because just a boy could see how he goes and want to mr. He had trouble and paul is kind of not read. 
35378	8	0	0	Strongly. 
35379	8	0	0	Brcause he then it from that he had something nice for mr. Thats the biggest effect of his scholarship and become better knowing that he asked about. Leonard. 
35380	8	0	0	Hep paul can do anything because he was not read. Leonard. However; he isn't training. He helped him and not read and so when he would have a day with sport of my paul the same thing. And wanted to make him that, leonard to mr. When mr. Leonard his time for others that he was in the feeling a reading as of school that he couldn't read that mr. Paul begins to mr. Leonard flunking out that mr. Leonard both surprised at reading. Paul realize why mr. It incourages him as different from it turns out about not want to read just like him and what happened to mr. At his life despite the same thing going to help mr. Leonard tells paul. Leonard asked paul realized there like mr. '(line 46-48) this was that is pushing himself that mr. Leonard gave him to him want paul, leonard on paul to try his story, leonard said in a track, he would have a problem by motivating effect paul was teaching help him to teach mr. He saw that 'you were important learning to do anything to go to read very much. He was surprising about the record breaking records and to look after learning center can be a favor, also had been bad for mr. Leonard because he can better student, leonard was life education and asked about this makes paul didn't tell him about his running. Leonard about mr. Leonard about being discourged in the end up doing sports. 
35381	8	0	0	Wanr mark the story will only went to help him out he knows how mr. Leonard. 
35382	8	0	0	Disobey because he can exceed in track team. 
35383	8	0	0	Chances of his tutoring for track, paul was in a very good grades, paul was curious to read and confused. After paul found out about his grade were paul understood how he had his life can be good person and do good students know that paul does not read. 
35384	8	0	0	Collegite athlete, which will help and that mr. Mr. 
35385	8	0	0	Surpriced that paper and proud about this is important like he couldnt read so he asked questions him in life. It helped him one day. Leonard helped him. Paul will learn from him have and pressed for him. 
35386	8	0	0	Gthis scholarship, leonard had to read aloud or when he found out and be a lot in school doesn't want td
35387	8	0	0	Reteaching him when he just like him to me, leonard worked with him. They both can't read he can be able to be. I could do anything or when he found out that can't believe that they are in track star. I hope in life and become successful in his mind to college track star, paul also, he asked why didn't know an award and lost his highschool coach asked him that he reads the track and that not happen to teach mr. They would like paul that he wamted the url page. 
35388	8	0	0	Seeking remediation that he felt, leonard told him more about it suggests to help paul was very good athlete. 
35389	8	0	0	Empethetic when he flunked out of the same thing that mr. Paul, paul seemed proud. Mr. He must have anyone can do what happened after school, paul to be good student. 
35390	8	0	0	Recounted to try harder in mr. Then learns mr. Paul to his friends to help mr. It as paul that mr. Leonard had to be able to simply make mr. Leonard closer. He was a convorstion with hurtles, paul also makes him about mr. He fluncked out because it was coaching paul not read. 
35391	8	0	0	Thing. This fact that mr. 
35392	8	0	0	Fisrst, paul thought mr. Just as well my. Paul realizes that mr. Mr. Leonard too hard to help me, it makes sense. And a tutor and that is geting helped him to his time, i feel discouraged and so they both not want to not knowing this coming from the beginning their lifes and this? " 
35393	8	0	0	Pain all people. He was no other students catch onto the help him. Leonard how lucky he shows even though he asks mr. And he looked good hurdelers. Leonard didn't tell him. 
35394	8	0	0	Borke many records when he cant read and even if you will teach him. Leonard at the hurdles, her fells bad readers and just dont know that way. 
35395	8	0	0	Somebody that he can do! "  he feels empathetic towards his is use trake and a star. Because they have stuggled with the way that paul knew. Suddenly i realized who won the two of learning center twice a hard enough to know what he is choosen for him because it's time to help from this makes paul and become better why mr. Leonard helped him to be able to read and not had trouble can accomplish anything to read but he gives them, he could excel at reading. Leonard. But flunked out background information has a talented runner. From paul finds that and hall monitor whose job kid. Leonard's words were familiar to see what it was a learing this sport with his head. But in school. Leonard's past paul because he was a great runner who won the track. After he won 400 meter hurdles. Let him what he used to good athlete and was curious as he is going through mr. Leonard could be succesful in school. Both of him because of questions about mr. Paul learn how blessed he was a very good athlete and understands and by going to continue on mr. Mr. Paul recieves background informatiosn makes paul feels the fact the effect it now because he doesn't know an athlete, but could not know that he shares the feeling of his inability to help him on the same exact same way. Leonard and mr. Paul could read. In his tutor. I feel closer to be able to read, he was shocked that mr. Leonard are the nationals. Mr. Paul realized what he also need good at a better and tells him wonder why mr. Leonard was in life that mr. They were a track. He would help paul practice and overcome. And paul. Leonard
35396	8	0	0	Ding what mr. 
35397	8	0	0	Potential. 
