Id	EssaySet	essay_score1	essay_score2	EssayText
5809	3	2	2	They are both similar because they both only eat one thing. Pandas only eat bamboo and koalas era eucalyptus leaves. A python will eat anything. In 2005 a python swallowed an alligator. It exploded, but it still tried to eat it. They eat only meat while the koala and panda do not eat only meat. As long as a python is hungry enough it will clearly resort to any food source.
5826	3	2	2	Pandas in china and koalas in Australia are similar in the way that they only eat things that come from their natural habitat, they are different from the python because the python can live in other places and adapt to the food resources that come from there.
5829	3	2	2	Pandas In China and koalas in Australia are similar because they are both specialist species, animals needing stability and little change in their lives. Pandas eat mostly bamboo, and koalas eat mostly eucalyptus leaves. They are both different from pythons because they are a generalist species. Pythons are able to adapt to changes in enviroment, location, and food supply unlike pandas & koalas.
5830	3	2	2	"""Pandas and Koalas are both specialist. A panda which eats almost nothing but bamboo has to stay in its own habitat. Much like the Koala """"which eats eucalyptus leaves almost exclusively."""" These two animals are different from pythons because pythons are generalists. They can live in multiple habitat around the world not just one."""
5831	3	2	2	Pandas in China are similar to koala bears because there both specialist. Panda's in China only eat bamboo and kolas from Australia only eat eucalyptus leaves. There both different from a python because a python is a generalist which could possibly live anywhere a eat a variety of things.
5835	3	2	2	Panda's in China are similar to koalas in Australia  because both species rely on basically one source of nutrients. Pandas eat almost nothing but bamboo, and the koala bear eats eucalyptus leaves almost exclusively. These two animals are different from pythons, because pythons have abundant sources of foods unlike the panda bear. Pythons can almost eat anything. A dramatic situation that happened in the Everglades in, 2005, was that a python swallowed an alligator.
5839	3	2	2	"""Pandas in China and koalas in Australia are similar because they are """"specialist"""" species. They only eat certain types of food, so they are limited to certain environments. Pythons are different because they are a """"generalist"""" species. They can adapt to different environment and the food they eat is more common worldwide."""
5844	3	2	2	Animals have been divided into two sections; specialists and generalists. Robray MacInnes distinguishes between the the two by saying that generalists favor change and specialists favor stability. The Chinese panda and the Australian koala are two specialist species. They rely on one exclusive food source. The python, a generalist, is extremely adaptive and is not roled to one single food supply.
5860	3	2	2	China's panda is similar to Australias koala because these two animals are specialist species. These two specific place and only eat one specific food; compared to a python which is a generalist species that can adapt to other ranges throughout the U.S and eat a variety of different foods.
5861	3	2	2	Pandas from China are similar to koalas in Australia because both can live off of one thing and only in that area. Bamboo for pandas and eucalyptus leaves for koala bears. Those animals differ from pythons because pythons can eat a variety of different animals and can live almost anywhere from Florida to Antarctica.
5862	3	2	2	Pandas and koalas are similar because they are both specialist and eat plants that grow in one area. Pythons can live in more places than pandas or koalas because they can eat mainly panda and are going to new places to live like U.S.
5870	3	2	2	Panda's and koalas are both specialists. That means they can not adapt well because they only eat pretty much one thing such as bamboo or eucalyptus leaves. Pythons however can adapt  and find food, and are therefore generalists. An example of a python adapting is in Florida, where they can eat Key Largo wood rats and other species.
5876	3	2	2	Pandas in china are similar to koalas in Australia because they both belong to the specialist group,due to their very limited diet and inability to adapt to most places.This contrasts them from pythons because pythons can adapt to most environments due to the variety of food they eat.
5877	3	2	2	Pandas in China are similar to koalas in Australia in the same  that they are both specialist species. This meaning that they generally only eat one type of food, as described in paragraph 21. They both differ from a python because a python is able to move easily adapt to several different foods because it is a generalist species.
5880	3	2	2	Pandas and koalas are similar because they are specialists and eat exclusively from one food source. Pandas eat mostly bamboo and the koala eats nothing, but eucalyptus leaves. They are different then the python because pythons are generalists. Because they can pretty much eat what ever they want. They have even eaten an alligator, before and they can live more place where the panda and koala cannot.
5885	3	2	2	"""Pandas in China and koalas in Australia are similar because they both have limited diets, which makes them unable to live in a different territory because the food they eat is only found in their original habitat. They are different from pythons """"because pythons only require a warm environment, which can be provided for them in other places."""
5890	3	2	2	Koala bears and panda bears are similar because they both eat exclusively one thing and nothing else. They are also specialists. A python is a generalist, they eat many different things and don't have to live in only one area to get their food.
5896	3	2	2	"""Panda's and koala's are similar. In the text it says, """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively."""" This means to me that both species have a certain type of food they eat. They eat only this type of food. In the text it says, """"A python swallowed an alligator..."""" Obviously, pythons don't eat only one food. This is the difference between panda's and koala's from pythons."""
5898	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialists that need specific things to survive. For example, pandas only eat bamboo and koalas only eat eucalyptus leaves. These are different pythons because pythons are generalists that can easily adapt to other areas as long as there is a similar climate. They are not limited on food like pandas and koalas are.
5899	3	2	2	"""The pandas in China are similar to koalas in Australia because according to the article paragraph 21-23 it explains how pandas only eats bamboo, and koala bear eats eucalyptus they leaves almost exclusively. They are both different from the pythons because according to paragraph 11-13 they said that """"pythons were seen in multiple locations in remote regions of the everglades; they eat anything and they get used to the environment. That is why panda and koala are extinct."""
5905	3	2	2	Pandas in China and koalas in Australia, are specialist animals; they live in the places they do because it has the food it needs to survive. Pandas eat almost nothing but bamboo, and the koala eats eucalyptus leaves almost exclusively. They need these specific things to survive. The python however is a generalist it can live anywhere because its able to adapt to its surroundings.
5921	3	2	2	Panda's and kolas are similar by both eating certain foods like bamboo and eucalyptus leaves and thats how they are both specialist. Unlike the python who is a generalist who can live anywhere because food is abundant. Theres only certain places pandas and kolas can live but as pythons begin to expand they live everywhere.
5932	3	2	2	"""Pandas in China and Koalas in Australia are both specialist species and """"what favors specialists is stability""""(5). Both species rely on specific conditions such as climate and food sources which restrict them from living anywhere else. On the other hand pythons are generalist species that have an easier time adapting to new conditions and habitats."""
5948	3	2	2	Pandas in China & koalas in Australia are similar b/c they both depend on their environment to survive. pandas consume bamboo which grows naturally only in China. Koalas only eats eucalyptus leaves which grow natural in Australia. They are both different than pythons b/c pythons can eat anything they can; they don't rely on one food source that is common where they live. They can go anywhere and eat anything.
5950	3	2	2	"""Pandas and koalas both require a specific environment to live in. Joel Achaboch writes """"China's panda, which etas almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""" (One Man's Pet, Another's Invasive Species). Without these specific foods, a panda and koala would die. However, a python can eat many different foods and/can live anywhere on the planet that suits it's climate needs."""
5961	3	2	2	Pandas in China and koalas in Australia are specialists because they eat almost exclusively one type of food such as pandas eat the bamboo and  koalas eating eucalyptus leaves. Both of these species differ from pythons because pythons are generalists which eat many different things, which is why they adapt so easily to other places even though it is foreign to them.
5962	3	2	2	Panda's in China are similar to koala bears in Australia because both animals are specialists. They basically eat only one thng which means there aren't to many envirnments that they could live in. These animals are different from a python because a python is a generalist. Pythons eat a variety of things and can adapt in different evirnments.
5968	3	2	2	The pandas in China only eat bamboo and the koalas in Australia mainly eat eucalyptus leaves while pythons are adapting to new environment and eating what ever comes a long. The difference between the animals and the reptiles are that the koalas and pandas are not spreading and adapting to different environments while the pythons are.
5997	3	2	2	Pandas and koalas are both similar because they are specialists or only eat a very limited variety in foods. Pythons on the other hand are generalists which means they are less picky in their food choices. Pythons can adapt to many different environment and eat a variety of foods.
6002	3	2	2	Pandas in China and koalas in Australia are both specialists while pythons are generalists. Pandas and koalas are also similar in the fact that they eat one thing, almost exclusively pandas eat bamboo and koalas eat eucalyptus leaves. Pythons, on the other hand, eat a variety of food; rats, other rodents, and even tried to eat an alligator, but it exploded in the process. Pandas and koalas also are confined to one part of the world, while pythons are now in many.
6014	3	2	2	Pandas and koalas are both described in this article as ''specialist'' species meaning they need very specific aspects of their lives to be fulfilled in order to survive. An example of this is the panda eating nothing but bamboo. Both the panda and koalas differ from pythons because pythons are ''generalists'', not ''specialist''. Pythons can live in a wider variety of places and eat a vast selection of  prey, where as the panda and koala cannot.
6022	3	2	2	In China, the pandas diet consist of bamboo and in Australia the koala eats eucalyptus leaves. If the panda or koala were placed somewhere else they would  not have the food they need in order to survive. A python is more adaptable. It can eat common animals like birch and dents. A pythons diet consists of almost anything it can fit in its mouth.
6028	3	2	2	Pandas in China are similar to koalas in Australia, as they are both specialists. This means that they only eat one type of food making it harder for them to adapt to new climates. There specialists greatly differ from pythons b/c pythons can adapt easier, as they can survive by eating almost anything. Animal similar to pythons,racroans and cockroaches are called generalists as they eat a wider variety of food and can survive almost changing conditions.
6045	3	2	2	Both the Chinese pandas and Australia koalas are specialists. Pythons are generalist. Chinese pandas can eat only bamboo while Australian koalas eat only eucalyptus too. Pythons are capable of eating a bigger diversity and pythons often do best in and around human. Generalists are more capable of adapting to change in diet and environment thus making them more able to survive and reproduce more effectively.
6052	3	2	2	China's Panda is similar to Australia's Koala because they both only live on one main food. The panda mainly eats bamboo as the Koala maily eat eucalyptus leaves. These 2 animals differ from pythons because they are considered specialists as pythons are generalists. A specialist can only live in one place where as a generalist can live almost anywhere.
6060	3	2	2	Pandas in China and koalas in Australia are similar in the way that they only eat one type of food. They are specialists, which can only survive in certain areas that can support their diet and lifestyle. Pythons, meanwhile can eat just about anything that they can get their claws on. They are generalists, and they can usually adapt to any change in their immediate environment as long as its similar to its natural environment.
6077	3	2	2	Pandas in China and Koalas in Australia are similar because they are both specialist animals,which  means that they eat, almost exclusively, one specific type of food and can only live in one area. Whereas, pythons have a much larger diet and con eat almost anything. Therefore, they can live in many areas and are called generalists.
6085	3	2	2	Pandas in China are similar to koalas in Australia because they could only survive in those places. In the article it says China's panda eat almost nothing but bamboo or Australia's koala bear, which eats eucalyptus leaves almost exclusively. They are different from pythons because they are spread all over the world in warm climates because they eat anything.
6086	3	2	2	Pandas in China are very similar to koalas in Australia. Both eat one food almost exclusively - the pandas eat bamboo and the koalas eat eucalyptus leaves - and stay confined to their overseas environments. Pythons, on the other hand, are different. They are reptiles, and they are generalists as opposed to the others, who are specialists.Pythons can live in a variety of climates and eat a variety of foods.
6096	3	2	2	Pandas from China and Koalas from Australia are quite similar in the fact that they can only eat food from one source and, therefor, can only live in one environment. They are different from pythons however, because pythons are more invasive and can adapt easily to new diets.
6114	3	2	2	Pandas in China and koalas in Australia are both specialist, which means they both eat mainly one type of food. Bamboo for pandas and eucalyptus eaves for koalas. Pythons however are generalists, meaning they eat almost anything. The main difference between pandas, pythons, and koalas is that pandas and koalas can not live outside their natural habitat because they would starve, but pythons can live anywhere and still find food.
6116	3	2	2	"""Chinese pandas and Australian koalas are both specialist, needing stability, the mainfood source they eat, and to not have change as explained in paragraph 21. A python is a generalist and is able to adapt to new climate and have multiple food sources and can live in multiple places because the earth """"favors generalists over specialists""""."""
6117	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialists. Pandas eat almost nothing but bamboo, and koalas eat almost nothing but eucalyptus leaves. Pythons differ from these two mammals because they are generalists. They devour various types of animals, and can survive most climates.
6118	3	2	2	"""Pandas in China and Koalas in Australia are similar because they are categorized as """"specialists"""", meaning they most have very particular circumstances in order to live. The Pandas eat almost nothing but bamboo, and Koalas eat eucalyptus leaves almost exclusively. This is different from pythons because they have a much broader spection of food and will eat many different things in order to survive one ever tried to swallow aligator."""
6125	3	2	2	Pandas in China are similar to koalas in Australia because, they are specialist organisms. They cannot move from their native land, China an Australia, because they can only live off of that environment's climate and food source. Pythons are different because they are generalists. They are capable of moving around to different environments. Pythons have been seen in many different places.
6126	3	2	2	China's panda and Australia's koalas are similar because they both are picky eaters. Koalas eat pretty much only eucalyptus leaves and pandas eat bamboo. These two differ from pythons becuse pythons will eat any kind of meat or animals. They eat rats, mice, beck one try'd to eat a crocodile.
6130	3	2	2	Pandas in China and Koalas in Australia are similar because they are both specialist species. This means that they can only survive in one type of habitat, because for example the panda only eats bamboo and the Koala only eats eucalyptus leaves the python, however is a generalist species. So it can live in a wide variety of places, such as Asia and the U.S.
6131	3	2	2	Both pandas and koalas have specific dietary needs, and need to stay in an environment where there is an abundance of this food. Pandas need bamboo and koalas need eucalyptus leaves, Unlike the python which can eat any other animal. The python is a generalist and would have an easier time living anywhere compared to pandas and koalas which are specialists.
6132	3	2	2	Pandas in China and koalas in Australia are alike. They are alike because they are both specialist. They cannot survive in locations without bamboo or eucalyptus, which they eat. If they were transported to America, they would die in our wilderness. A python is different. A python is a generalist. They can live in a larger variety of places like Asia or the southern parts of the United States. This can lead to pythons becoming invasive species, as they have no predators in their new environment. A panda cannot become an invasive species.
6133	3	2	2	"""Pandas are similar to koalas because they're """"specialists"""" as the article stated, in as much that they need a very uniform and stable environment to survive. They differ from the python, who's considered a """" generalist,"""" due to it's ability to survive all over and adapt to its food sources and environment."""
6134	3	2	2	"""The pandas in China barely eat anything but bamboo, they're similar in that way to the Australian koala bear, which eats eucalyptus leaves exclusively. Both of these animals differ from the pythons which can probably adapt to new places and eat almost anything from rats to even alligators. """"The Everglades in 2005: A python swallowed an alligator."""" thats a big difference to me."""
6144	3	2	2	"""Pandas and koalas both generally eat only one type of food. Pandas eat bamboo according to paragraph 21. """"...panda, which eats almost nothing but bamboo"""" and in that same paragraph it say koalas eat eucalyptus leaves """"almost exclusively."""" Pythons are a different story, unlike pandas and koalas, Pythons eat generally anything they can get their mouth around. Like in paragraph 13 a python encountered an alligator and tryed to eat it, which in turn led to its death."""
6171	3	2	2	Pandas are similar to koalas because they are both specialists. This means that they both only eat one type of substance like bamboo and eucalyptus and/or can only live in one certain place. Pandas differ from pythons because they are generalists which can eat different animals and can addapt to different places to live.
6176	3	2	2	"""Pandas in China and koalas in Australia are similar because of their exclusively """"to 1 food, pandas; bamboo, koalas; eucalyptus"""", or Australias koalas wich eats eucalyptus leaves almost exclusively,""""they are different from pythons because pythons can eat a variety of animals"""". A python swallowed an alligator."""
6180	3	2	2	"""Pandas from china not koalas from Australia are both specialists.This means that they can really only live in an area because of what they depend on for life,such as too.""""A specialist is china's panda,which eats almost nothing but bamboo or Australia koalas bear which eats eucalyptus leaves almost exclusively"""". Pythons are the opposite of pandas and koalas because they are generalist. As stated in the article,they can almost anywhere because of their ability to adapt."""
6201	3	2	2	Pandas and koalas are similar because they are specialists meaning they almost exclusively eat only one type of food. They both differ from pythons because pythons are generalists meaning they eat a variety of different foods, and can adapt to changes unlike specialists.
6202	3	2	2	"""Pandas in China and Koalas in Australia both are considered to be specialists which more they rely on certain food and do not like change. 'What favors specialists in stability."""" Pythons on the other hand are generalists which means they can adapt rather quickly and live in most different locations. Pythons can adapt to change unlike pandas and of Koalas."""
6216	3	2	2	Pandas and koalas are similar because they eat exclusively one thing whereas pythons can eat hundreds of different things. The article even says that a python swallowed an alligator. It exploded. Also koalas and pandas are different because they cannot adapt like pythons can as you can see from the map, most of the US's south is habitable to pythons.
6220	3	2	2	Pandas eats bamboo, period. That's their breakfast, lunch & dinner. Koalas eats only eucalyptus leaves. These animals are both specialists & are suited to their own habitat. Pythons are generalists. They can live anywhere the food & climate allow, they can easily populate the entire bottom north of the AS.
6222	3	2	2	"""A panda in China is similar to a koala in Australia because they each almost exclusively eat only one type of food making it a specialist, meaning they can only live in a certain type of environment. They are different from a python because according to the article, a python is a generalist. This means that it can live anywhere that there is food. The article also states that """"The species that are most abundant are after those that do best around humans."""""""
6233	3	2	2	"""Pandas in China are like koalas in Australia because they are both specialists; a specialist is China's panda ,which eats almost nothing but bamboo, or Australia koala bear, which eats eucalyptus leaves almost exclusively"""" (prg.23). This shows that both animals are specialists because they wouldn't survive in most environments. Both are different from pythons because, pythons are generalists, who can live in most climates."""
6239	3	2	2	Pandas in China and koalas in Australia only eat one food. Mainly pandas eat bamboo and koalas almost exclusively eat eucalyptus leaves. Pythons eat just about any other creatures they can get a hold of one tried to eat a crocodile, but exploded when swallowed.
6240	3	2	2	Pandas and koalas are similar because they both are specialists. In the article it states they are specialists because they favor stability and both eat only one food for the most part. Pythons are different because they are generalist, which the article says, are those who change favors, because generalists adapt to change well.
6247	3	2	2	Both Pandas and Koalas are specialists species so they can only survive in certain ares. They also both only eat one food. Pandas eat bamboo one Koalas ear eucalyptus leaves. Pythons are generous so they can survive in changing environment and can eat different types of food.
6254	3	2	2	Pandas in China area similar to koalas in Australia because they are both specialists. They require a specific type of food. For example, a panda only eats,bamboo and the koala only eats eucalyptus leaves. This is different from the pythons because the python is a generalist. It is able to eat many different things and can live easily among humans while specialist cannot.
6264	3	2	2	"""A panda bear and koala bear are similar because they are both specialists.They eat only one type of food and live  in one general area """"A specialist is china's panda which eats nothing but bamboo."""" They are both different from pythons because pythons are generalist.They will eat just about anything and live where ever they are."""
6267	3	2	2	"""Pandas and koalas are similar because they both are specialists. The panda and the koala eats only a certain type of food rather than everything. A pand eats, """"almost nothing but bamboo,"""" and a koala """" eats eucalyptus leaves almost exclusively. However, in the article, it implies that pythons eats almost anything from the tmiest thing like a worse to an alligator. Also pythons like these in Asia are design in about a third of other states in the U.S with similar climates unlike bears & pandas that are stable."""
6280	3	2	2	Panda's in China are similar to koala's in Australia because they both exclusively eat one item. Panda bears eat only bamboo and koala's exclusively eat eucalyptus leaves. They are both different from pythons because pythons are generalist and can live mainly anywhere and eat almost anything.
6316	3	2	2	Pandas and koalas are similar because they are specialists. They eat only one thing; pandas eat bamboo, and koalas eat eucalyptus leaves. They differ from pythons because pythons are generalists. Generalists eat more than one type of food and can adapt to the environment around them.
6321	3	2	2	Pandas and koalas are similar because they are specialists, they survive on a very specific food source and a specific environment. However, pythons are generalists in that they don't require a specific food source and climate to survive. Subsequently, pythons can spread much farther than pandas and koalas.
6333	3	2	2	"""Pandas in China are similar to koalas in Australia because they are specialist animals that only can survive in their own habitats. """"A specialist is China's panda, which eats nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively. """"(Acenbach) Pandas and koalas are different from pythons, because pythons are generalist animals that can adapt and live almost anywhere unlike pandas and koalas that only can survive in their habitat."""
6354	3	2	2	Pandas from China and koalas from Australia are similar because they are both specialists. They eat the same foods day in and day out and they have a limited range in which to live. Both of these animal are different from pythons, though, pythons are generalists much like us humans. Pythons can adapt to change and can live in numerous environments. On the other hand, pandas and koalas can do no such thing.
6361	3	2	2	Pandas are similar to koalas because they both eat mainly one thing and not a variety of foods. They're both considered specialists because the article claims that pandas eat almost nothing but bamboo while koalas eat eucalyptus leaves almost exclusively. Pythons on the other hand, can eat several different animals and not just one like pandas and koalas. The article shows that pythons catch rats, alligators and more!
6365	3	2	2	Panda in China are similar to koalas in Australia because they are both specialists species that can only live on the food that is in those areas bamboo for pandas and eucalyptus leaves for the koala where as the pythons are generalist species that can eat just about nothing and live just about anywhere.
6366	3	2	2	The two are similar because pandas and koalas are animals that have a specific food. A python does not and seems to be able to adapt better to it's surrounding. Pythons have proven to be able to leave home but the koala and panda must have bamboo or eucalyptus leaves to survive.
6405	3	2	2	Panda in China and Koalas in Australia are similar because they are both specialists which according to the article,need stability for example, pandas live off of mostly bamboo and Koalas live almost exclusively off of eucalyptus leaves. They are different from pythons, generalists who have been able to adapt to the food sources and different parts of the world.
6406	3	2	2	"""Pandas in China $ koala bears in Australia are similar because they both have a limited and small food source. China's panda """"eats almost nothing but bamboo"""" and Australia's koala bear """"eats eucalyptus leaves almost exclusively."""" If either animals were to be  taken away from their exclusive food source, they would struggle to survive $ not adapt ways. This is unlike the pythons because a python can easily live in many different places $ adapt well. They have much broder food source. Therefore make them to survive $ adapt there."""
6408	3	2	2	"""Koala bears and panda bears are similar because they are """" Specialists"""" are animals that have hard time adapting to new climates and food sources. The article also states that both animals eat exclusively one food. Both animals are different than pythons because pythons are generalists not specialists. They can adapt to new habitats and food sources unlike the koala bear as panda bear."""
6410	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialists. They can not live anywhere, because pandas need bamboo and koalas need eucalyptus leaves to eat. Without these they will starve. These are both different from pythons because a python can live anywhere, as long as the climate is the right temperature. This is because they can eat anything even an alligator if they need to.
6412	3	2	2	"""Pandas in China are similar to Koalas in Australia because both """" specialists. In the article it say panda's eat bamboo exclusively and Koala eat eucalyptus leaves almost exclusively. They are both different from pythons because a python's because a python will eat a wide variety of foods. And a python is classified as a """"generalists"""" as said in the article , meaning its more adaptive than a panda or Koala  bear."""
6430	3	2	2	Panda's from China and koalas from Australia are similar because they are both specialists. A specialist is an animal that can only live one way and only eat one thing. Pandas can only eat bamboo, and koalas can only eat eucalyptus leaves. Now the snake is different because it is a generalist. A generalist is an animal that can adapt. It can live in various places and eat various things.
6441	3	2	2	Pandas and koalas are both similar mainly because they both depend on a single food source like bamboo and eucalyptus. Pythons however can travel anywhere with the right climate wild small preys so it can adapt better to a new place.
6448	3	2	2	Pandas in China are similar to koalas in Australia because they both only eat and survive off of one type of food. Pandas only eat bamboo, and koalas only eat eucalyptus leaves. Both pandas and koalas are different from pythons because pythons will eat anything. The article even said that one python swallowed an alligator before; then it exploded.
6458	3	2	2	Panda's and koalas are similar because they are both specialists. They both eat exclusively one thing. The panda eats bamboo, the koala eats eucalptis trees. They are different from pythons because pythons are generalists. The eat anything from alligators to mite.
6460	3	2	2	Pandas in China only eat bamboo which is only found in certain Asian countrys. Koala bears in Australia only eat eucalyptus leaves which are only found in few parts of the world. If you take a panda or koala out of it's habitat then it won't survive unlike pythons which eat mice which are found anywhere.
6494	3	2	2	Pandas in China and bamboo in Australia are similar because they are both specialists. They both only eat a certain food and therefore can only live in certain places. They are both different from pythons because pythons are generalists, the opposite of specialists, unlike specialists generalists live in warmer areas and aren't limited to one food.
6507	3	2	2	Pandas from China & koalas from Australia are similar in that they are both specialists, eating exclusively one food. They are different from pythons because pythons are generalists who can live in more than one place because they eat more than 1 thing.
6518	3	2	2	Pandas & Koalas are very much alive, because both animals only eat one thing either bamboo or eucalyptus leaves these differ from pythons because pythons can eat a wide variety of food, food mice to alligators. This makes python generalists & pandas and koalas specialists.
6528	3	2	2	"""Chinese pandas, which eat, only bamboo and Australian koalas, which eat eucalyptus leaves, are considered """" specialists"""" by this article that is, they need specific things to survive in a given place. Pythons on the other hand , are considered generalists because they can survive in more places with different climates of native life. Pythons in Asia inhabit climates like that of the u.s says the article."""
6529	3	2	2	Pandas in China and Koalas in Australia are similar because they are specialists animals. They rely on one food source and cannot live without it. They are different from a python because a python is a generalist and can adapt to a new environment and survive by eating different foods.
6530	3	2	2	Pandas and koalas are similar because they are both specialists, meaning they need specific climates and environments to survive. Pandas and koalas reguire specific food only found in ther homelands of China and Australia. They are different from pythons because pythons are generalists, meaning they can survive in a wider range of environments than species such as pandas and koalas.
6534	3	2	2	"""Pandas in China are similar to koalas in Australia because they are both specialist animals. In the article, Achenbach states that """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves..."""" (5). These two animals are different than pythons because pythons are generalist animals who have a wide range of food and habitats to live in."""
6535	3	2	2	Pandas and koalas are forced to stay in their habitats (China and Australia, respectively) because they need certain things to survive. What they eat is not available all round the world, so they have to stay in their natural habitat. However, pythons can move from continent to continent, because they are able to adapt and eat other things. This is exemplalory in, ''...there's a speculation that Hurricane Andrew...played a factor in a wholesale python jail break in 1992.'' They were able to adapt, unlike pandas and koalas.
6536	3	2	2	"""As stated in paragraph 21, both pandas and koalas are known as specialist because they can only exist in a specific area that holds/grows their source of food. While these animals share this lifestyle in common, the python contrasts them. The python, on the other hand, can spread anywhere with a suitable climate, thus making it more of a generalist. Because pythons are often """"around humans"""", they are more """"abundant"""" than pandas or koalas, as stated in paragraph 20."""
6541	3	2	2	Pandas and koalas are both specialist animals, they eat, respectively, bamboo and eucalyptus leaves, almost exclusively. They are unlike pythons, which will eat a more general selection of prey from wood rats to alligators.
6557	3	2	2	Pandas & koalas both have specialized diets. Climats, making it difficult to survive in a variety of areas. Koalas for example eat almost exclusively eucalyptus leaves, wile python can eat just about anything and live just about anywhere (their habitat and food).
6559	3	2	2	China's pandas and Australia's koalas are similar because they are both specialist species that live off mostly one food and thrive in only a certain area of the world. They are different from the python because a python is a generalist species that can adapt to rapid change in food sources and habitats. Unlike pandas and koalas. Pythons live all over the world.
6568	3	2	2	the author describes pandas and koala bears as specialists while pythons are generalists. Both pandas and koalas eat one food exclusively. Pandas eat bamboo and koala bears eat eucalyptus. Pythons however, can eat nearly anything and are capable of surviving in more than one place. Pandas and koala bears must remain where they can get the right food.
6569	3	2	2	Pandas in China are similar to Koalas in Australia because they both specialists. These two animals rely and single species food sorce to survive, and are different from the python because this animal is a generalist, meaning it will change its food source as it travels to different envroments.
6581	3	2	2	Pandas in China and Koalas in Australia are similar because they both have very strict diets-which restrains them from leaving their natural habitat and makes them specialists. They are both different from pythons (generalists) because pythons have been found to live in a variety of climate due to their broader acceptable food range. Also, pythons do well around humans, allowing them to live as pets.
6583	3	2	2	Pandas in China are similar to Koalas in Australia because, they are both specialists. They both eat a specific thing. Pandas eat bamboo and Koalas eat eucalyptus leaves while on the other hand a python also known as a generalist, eats just about anything. and can adapt. If you put a panda somewhere there weren't bamboo then it would probably die but if put a python anywhere it would probably survive.
6584	3	2	2	Pandas in China are similar to Koalas in Australia because they're both specialists China's panda exclusively eats bamboo and Australia's Koalas exclusively eats eucalyptus leaves. These two Animals are different from pythons because pythons are generalists that can live almost anywhere and adapt to eating types of food.
6614	3	2	2	Like it in the article, Pandas in China and Koalas in Australia differ from pythons in many ways. Pandas and Koalas are specialized species, they only live in certain areas and eat certain foods. While pythons can eat only thing and live practically anywhere, they are generalized.
6619	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialists which relies on specific food sources and would not be able to survive in most other places in the world. The article states, ''China's panda (eats) almost nothing but bamboo, or Australia's koala eats eucalyptus leaves almost exclusively'' to show that these animals could not live anywhere in contrast, pythons are generalists which can live anywhere. These organisms are becoming more abundant, as compared to specialists because they favor change.
6629	3	2	2	Pandas and koalas are similar because they depend entirely on their location to survive. Their only food source is where they live. They are different from pythons because pythons can live pretty much anywhere. In the article it says a python lived in a tourist car and due tried to eat an alligator, so they can actually survive.
6639	3	2	2	"""Pandas in China are similar to koalas in Australia because they are both specialists. """"China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively."""" They can only live in these places because they need what is grown there. A python however, can live anywhere that has a potential food source and an agreeable climate. Python's can eat almost anything that fits in their stomachs but pandas and koalas can't."""
6641	3	2	2	Both the panda and koala are specialists. They require a very specific habitat to live. The have differently adapting to all other habitats but their own. A python on the other hand is able to live and survive in many habitats. It is not restricted to one food source like the panda or the koala, it can find a way to survive if the climate fits it.
6644	3	2	2	Pandas from China and koalas from Australia are both specialists. They both live off of one food source and could only live in the areas they are from Chunge to their habitats would mean death for them. They are different from pythons because pythons are generalists and can adapt to changing habitats quickly, and eat just about anything. Pythons have already made the change of habitat to everglades in the U.S.
6645	3	2	2	Koalas and Pandas are similar because they are both specialist species having settled in a very specific niche. They could not survive elsewhere because of their highly specific food source. However, both differ from a python which is a generalist species because it is able to move easily adapt to a new habitat, such as the Florida keys and in gludes, neither a panda nor a koala could or would be able to adapt like the python who has expanded its food source to include an alligator.
6650	3	2	2	Pandas and koalas are specialist animals. Specialist animals are animal that need a specific enviroment to survive. For example pandas and koalas eat almost only bamboo and eucalyptus leaves respectively. Pythons are generalist species meaning they thrive on change. They can potentially live anywhere from humid Florida, to arid Lexas to busy California to even cold Delaware.
6659	3	2	2	The pandas in China are very similar to Australia's koala bear because they are both specialists. Specialists are species that cannot adapt to change very well. According to the article both the panda and koala live on mainly off one main food source. These two species are very different from pythons, which are generalists. Pythons eat rats and alligators now and can live in a large variety of climates,which is unlike koala & pandas.
6667	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialists, meaning they can only survive in a certain area. This is because the panda eats almost nothing but bamboo, and the koala eats almost only eucalyptus leaves. The python however is different because it is a generalist. They can handle change and adapt to it, making it easy for them to find food almost anywhere.
6670	3	2	2	Pandas in China are similar to Koalas in Australia.They are because they are both specialists who cannot live anywhere. For example, pandas eats almost nothing but bamboo and a koala bear eats eucalyptus leaves almost exclusively. They are both different from pythons because pythons are generalists which are like us humans who can live/adapt anywhere.
